Id;Ano;Numero_Accidente;Provincia;Mes;Dia;Hora;Dia_Semana;Tipo_Dia;Vehiculos_Implicados;Carretera;Pk;Km;Hm;Sentido;Zona;Tipo_Via;Anchura_Calzada;Anchura_Carril;Marcas_Viales;Arcen;Arcen_Pavimentado;Mediana;Barrera_Seguridad;Paneles_Direccionales;Hitos_Arista;Captafaros;Interseccion_Tipo;Interseccion_Acondicionamiento;Prioridad_Regulada_por;Superficie;Luminosidad;Factores_Atmosfericos;Visibilidad_Restringida_por;Otras_Circunstancias;Senalizacion_Peligro;Aceras;Arboles;Arboles_Metros_Calzada;Visibilidad_Senalizacion_Vertical;Colision_Vehiculos_Marcha;Colision_Vehiculo_Obstaculo_1;Colision_Vehiculo_Obstaculo_2;Atropello_1;Atropello_2;Vuelco_1;Vuelco_2;Salida_Sin_Colision;Salida_Con_Colision;Lado_Salida;Otro;Circulacion;Circulacion_Medidas_Especiales;Distraccion;Inexperiencia_Conductor;Alcohol_Drogas;Cansancio_Sueno;Enfermedad;Velocidad_Inadecuada;Infraccion_Norma_Circulacion;Estado_Condicion_Via;Estado_Condicion_Senalizacion;Tramo_Obras;Mal_Estado_Vehiculo;Averia_Mecanica;Meteorologia_Adversa;Irrupcion_Animal;Circular_Sentido_Contrario;Otro_Factor;Sin_Opinion_Definida;Pendiente;Curvatura;Peralte;GPS_x;GPS_y;GPS_z;Tipo_Est;IMD;N_Muertos;N_Graves;N_Leves;N_Victimas;N_Conductores;N_Pasajeros;N_Peatones;Gravedad;Grado_Gravedad;Hora_Real;Fuera_o_Interseccion
9624;3;2,01E+12;3;5;5;4;6;2;2;CV-60;24.5;24;5;0;1;5;3;2;3;2;2;2;1;1;1;1;7;7;7;1;1;1;9;8;1;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;1;732832804;4309522682;181.924;Cob;15500;0;0;1;1;2;0;0;0;3;13;1
9625;3;2,01E+12;3;5;3;4;4;1;1;CV-35;3.5;3;5;1;1;2;3;2;3;4;2;2;2;1;2;2;7;7;8;3;1;4;4;8;2;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;52;50;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;654507777;4422863684;906.357;Per;125000;0;0;0;0;1;0;0;0;4;13;1
9626;3;2,01E+12;3;5;3;1;4;1;1;CV-35;3;3;0;1;1;2;3;2;3;3;2;2;2;2;1;1;7;7;8;3;3;4;9;8;1;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;62;60;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;654462088;4422571739;887.738;Per;125000;0;0;0;0;1;0;0;0;4;23;4
9631;3;2,01E+12;3;5;2;6;3;1;3;CV-33;0.5;0;5;0;1;5;3;2;3;4;2;2;1;1;2;2;7;7;8;1;1;1;9;14;3;1;1;NaN;1;5;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;2;4;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;717247393;4371527.21;32.058;Cob;24000;0;0;4;4;3;1;0;0;3;18;1
9633;3;2,01E+12;3;5;2;6;3;1;2;CV-35;58;58;0;0;1;5;2;2;3;3;2;1;1;1;1;1;1;1;3;1;1;1;2;14;3;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;677265422;4397254079;335.141;Sec;2211;0;0;1;1;2;0;0;0;3;18;6
9637;3;2,01E+12;3;5;2;3;3;1;4;CV-31;1.1;1;1;1;1;2;3;2;3;4;2;2;2;2;2;2;7;7;8;1;1;1;9;14;2;1;1;NaN;1;5;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;2;4;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;721185373;4377680121;29.093;Sec;72820;0;0;1;1;4;0;0;0;3;8;1
9640;3;2,01E+12;3;5;7;6;1;1;2;CV-41;14.9;14;9;0;1;5;3;2;3;3;2;1;1;1;2;1;7;7;8;1;2;1;9;14;3;1;3;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;716675854;4324032301;47.036;Cob;9333;0;0;0;0;2;1;0;0;4;19;2
9641;3;2,01E+12;3;5;5;2;6;2;1;CV-35;52.2;52;2;0;1;5;3;2;3;4;2;1;2;1;1;1;7;7;8;1;4;1;9;14;3;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;51;50;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;682287356;4396371594;384.117;Per;4000;0;0;1;1;1;0;0;0;3;5;1
9644;3;2,01E+12;3;5;5;4;6;2;2;CV-410;4;4;0;1;1;5;2;2;2;1;2;1;1;1;1;1;5;1;5;1;1;1;9;14;3;1;1;NaN;2;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;717642222;4369822594;29.726;Pri;31883;0;0;2;2;2;0;0;0;3;14;6
9646;3;2,01E+12;3;5;5;6;6;2;2;CV-400;2;2;0;1;1;5;1;2;3;4;2;1;1;1;1;1;7;7;4;1;1;1;8;14;3;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;723067319;4365593946;-4.043;Pri;31654;0;0;1;1;2;0;0;0;3;18;1
9647;3;2,01E+12;3;5;8;3;2;1;1;CV-41;16.1;16;1;0;1;5;3;2;3;3;2;1;1;1;1;1;7;7;8;1;1;1;9;14;3;1;3;NaN;1;NaN;NaN;;NaN;;NaN;;66;NaN;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;716096709;4322926046;52.614;Cob;9333;0;0;0;0;1;0;0;0;4;10;1
9648;3;2,01E+12;3;5;1;4;2;3;1;CV-410;4;4;0;0;1;5;3;2;4;3;2;2;2;2;2;2;5;1;4;1;1;1;9;14;1;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;54;50;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;717332473;4372266354;36.033;Pri;31883;0;0;0;0;1;0;0;0;4;12;6
9650;3;2,01E+12;3;5;10;3;4;1;2;CV-50;77.2;77;2;0;1;5;3;2;4;3;2;1;1;1;2;2;1;1;8;1;2;1;9;14;2;1;3;NaN;2;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;699514211;4375827121;204.716;Cob;5512;1;1;0;2;2;0;0;1;1;7;6
9651;3;2,01E+12;3;5;9;5;3;1;1;CV-35;77.5;77;5;1;1;5;3;2;3;3;2;1;2;1;2;1;7;7;8;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;12;9;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;2;1;1;704238773;4390773015;152.161;Cob;990;0;0;1;1;1;0;0;0;3;16;2
9652;3;2,01E+12;3;5;5;3;6;1;1;CV-35;32;32;0;0;1;5;3;2;3;3;2;1;2;2;1;2;7;7;8;1;2;1;9;8;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;62;60;NaN;1;4;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;700678087;4393153861;184.37;Per;11000;0;0;1;1;1;0;0;0;3;7;3
9654;3;2,01E+12;3;5;11;4;5;1;2;CV-60;30.3;30;3;1;1;5;3;2;3;3;2;1;1;1;1;1;7;7;8;1;1;1;9;14;1;1;1;NaN;2;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;718040793;4308275426;146.546;Cob;15500;0;0;0;0;2;1;0;0;4;14;2
9656;3;2,01E+12;3;5;11;6;5;1;2;CV-50;75;75;0;0;1;5;3;2;3;3;2;1;1;1;1;1;5;6;3;1;1;1;9;14;1;1;3;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;698808835;4373943166;205.199;Cob;5512;0;1;0;1;2;0;0;1;2;18;6
9657;3;2,01E+12;3;5;12;4;6;2;1;CV-645;3.4;3;4;1;1;5;3;1;3;3;2;1;2;1;1;1;7;7;5;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;53;50;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;712394458;4317788806;97.345;Cob;15000;0;0;0;0;1;0;0;0;4;14;2
9659;3;2,01E+12;3;5;13;4;7;3;2;CV-50;7.8;7;8;1;1;5;3;2;3;3;2;1;1;1;1;1;1;1;8;1;1;1;9;14;2;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;703562098;4382311542;96.472;Cob;13183;0;0;0;0;2;0;0;0;4;14;7
9661;3;2,01E+12;3;5;10;3;4;1;2;CV-50;88;88;0;0;1;5;3;2;3;2;2;1;2;2;2;2;2;1;3;1;1;1;9;14;1;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;704582283;4384331652;89.212;Cob;10273;0;0;1;1;2;0;0;0;3;8;6
9662;3;2,01E+12;3;5;13;4;7;3;1;CV-245;8.5;8;5;1;1;5;2;2;3;2;2;1;1;2;1;1;7;7;8;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;66;NaN;60;NaN;1;4;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;2;1;705520781;4414034.36;661.079;Cob;702;0;0;1;1;1;0;0;0;3;13;2
9663;3;2,01E+12;3;5;13;3;7;3;1;CV-35;12.5;12;5;1;1;2;3;2;3;3;2;2;2;1;2;1;7;7;5;1;1;1;9;8;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;54;50;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;661600094;4420410.72;886.686;Per;76000;0;0;1;1;1;0;0;0;3;9;1
9664;3;2,01E+12;3;5;12;4;6;2;1;CV-245;12.5;12;5;1;1;5;2;2;3;3;2;1;2;2;1;1;7;7;8;1;1;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;66;NaN;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;703845171;4412331597;891.06;Cob;702;0;0;1;1;1;0;0;0;3;14;2
9666;3;2,01E+12;3;5;10;4;4;1;2;CV-36;3.4;3;4;0;1;2;3;2;3;4;2;2;2;2;2;2;4;1;5;1;1;1;9;14;1;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;714811159;4369292738;51.278;Pri;75417;0;0;0;0;2;1;0;0;4;14;6
9668;3;2,01E+12;3;5;11;6;5;1;2;CV-410;5;5;0;0;1;5;3;2;3;4;2;2;2;1;2;2;5;1;4;1;1;1;9;14;1;1;1;NaN;2;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;716570.18;4372696828;44.817;Pri;31883;0;0;0;0;2;1;0;0;4;18;6
9670;3;2,01E+12;3;5;11;6;5;1;2;CV-36;2.2;2;2;0;1;2;3;2;3;4;2;2;2;1;2;2;7;7;8;1;4;1;9;14;2;1;3;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;715984381;4369298162;35.972;Pri;75417;0;0;2;2;2;1;0;0;3;21;1
9671;3;2,01E+12;3;5;15;2;2;1;1;CV-610;6.8;6;8;1;1;4;3;1;3;3;2;1;1;2;2;1;7;7;8;1;2;1;2;13;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;62;60;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;729564.83;4313496225;240.469;Cob;6586;0;0;1;1;1;0;0;0;3;6;5
9672;3;2,01E+12;3;5;11;4;5;1;1;CV-35;23.5;23;5;0;1;2;3;2;3;3;2;1;1;2;2;1;7;7;5;7;1;1;9;8;1;1;3;NaN;2;NaN;NaN;;NaN;;NaN;;66;NaN;60;NaN;1;4;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;2;707743985;4390225949;154.657;Per;43000;0;0;1;1;1;0;0;0;3;11;5
9674;3;2,01E+12;3;5;10;4;4;1;2;CV-35;11;11;0;0;1;2;3;2;3;3;2;2;2;2;2;2;7;7;8;1;1;1;9;8;1;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;2;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;715598038;4381852.54;86.348;Per;76000;0;0;1;1;2;0;0;0;3;13;1
9677;3;2,01E+12;3;5;11;4;5;1;3;CV-35;21;21;0;1;1;2;3;2;3;3;2;2;2;1;2;2;7;7;8;1;1;1;9;14;3;1;1;NaN;2;NaN;30;32;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;663967087;4413499182;774.091;Per;43000;0;0;0;0;3;0;0;0;4;14;1
9679;3;2,01E+12;3;5;16;6;3;1;2;CV-42;0;0;0;0;1;5;3;2;3;3;2;1;1;1;2;2;2;3;4;1;3;1;9;14;1;1;1;NaN;1;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;1;720765041;4338229032;-5.742;Sec;11923;0;0;0;0;2;0;0;0;4;22;6
9680;3;2,01E+12;3;5;12;6;6;2;1;CV-35;7;7;0;1;1;2;3;2;3;3;2;2;2;2;2;2;7;7;8;1;1;1;9;14;3;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;63;60;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;657177082;4422332.73;982.471;Per;93000;0;0;0;0;1;1;0;0;4;19;1
9682;3;2,01E+12;3;5;12;3;6;2;2;CV-500;12.6;12;6;0;1;5;2;2;3;3;2;1;1;1;1;1;7;7;8;1;1;1;9;14;2;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;731129031;4358235708;-14.851;Sec;12997;0;0;1;1;2;0;0;0;3;9;1
9685;3;2,01E+12;3;5;13;4;7;3;3;CV-500;0.5;0;5;0;1;2;3;2;3;4;2;2;2;2;2;2;1;6;8;1;1;1;9;14;1;1;1;NaN;1;5;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;728783419;4369800063;-10.943;Pri;17500;0;0;0;0;3;0;0;0;4;13;6
9697;3;2,01E+12;3;5;12;6;6;2;3;CV-500;2.2;2;2;0;1;5;2;2;3;3;2;1;1;1;1;1;7;7;8;1;1;1;9;14;1;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;728971731;4368267066;-14.873;Pri;17500;0;0;6;6;3;10;0;0;3;17;2
9699;3;2,01E+12;3;5;14;6;1;4;2;CV-400;1.2;1;2;1;1;5;3;2;3;1;2;1;1;1;1;1;5;6;8;1;2;1;9;14;2;1;1;NaN;1;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;722655812;4364936987;-6.982;Sec;45530;0;0;0;0;2;0;0;0;4;20;6
9702;3;2,01E+12;3;5;14;5;1;1;2;CV-35;12.1;12;1;1;1;2;3;2;3;3;2;2;2;2;2;2;7;7;8;1;1;1;9;8;3;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;3;4;2;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;661373306;4420591212;894.761;Per;76000;0;0;2;2;2;2;0;0;3;16;1
9704;3;2,01E+12;3;5;14;3;1;4;2;CV-35;5.6;5;6;1;1;2;3;2;3;4;2;2;2;2;2;2;7;7;8;1;1;1;9;14;3;1;1;NaN;1;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;656247515;4423100513;944.494;Per;125000;0;0;1;1;2;0;0;0;3;9;1
9706;3;2,01E+12;3;5;14;4;1;4;2;CV-32;0.3;0;3;0;1;2;3;2;3;4;2;2;2;2;2;2;5;6;8;1;1;1;9;14;3;1;1;NaN;1;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;732291886;4381692359;-13.687;Per;34650;0;0;0;0;2;0;0;0;4;13;6
9707;3;2,01E+12;3;5;13;1;7;3;1;CV-35;14.1;14;1;1;1;2;2;2;3;1;2;2;2;1;2;2;7;7;8;1;5;1;9;8;1;1;1;NaN;2;NaN;NaN;;NaN;;12;9;NaN;NaN;NaN;NaN;1;4;2;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;3;662381685;4419196.42;904.981;Per;76000;0;0;1;1;1;0;0;0;3;0;1
9708;3;2,01E+12;3;5;15;2;2;1;1;CV-35;13.6;13;6;1;1;2;3;2;3;3;2;2;2;2;2;1;7;7;5;1;2;1;9;8;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;54;50;NaN;1;4;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;662243161;4419606383;887.761;Per;76000;0;0;0;0;1;0;0;0;4;6;1
9710;3;2,01E+12;3;5;15;4;2;1;2;CV-35;17.5;17;5;1;1;2;3;2;3;3;2;2;2;1;2;1;3;1;4;1;1;1;9;8;1;1;1;NaN;2;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;662972859;4416229276;847.183;Per;43000;0;0;0;0;2;0;0;0;4;11;6
9712;3;2,01E+12;3;5;15;3;2;1;2;CV-35;18;18;0;1;1;2;3;2;3;1;2;2;2;2;1;1;3;6;8;1;1;1;9;14;3;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;663229.11;4415885123;840.128;Per;43000;0;0;0;0;2;0;0;0;4;8;6
9716;3;2,01E+12;3;5;17;4;4;1;4;CV-50;6;6;0;1;1;5;2;2;3;3;2;1;1;1;2;1;1;6;8;1;1;1;2;14;3;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;704346475;4383833.58;81.38;Sec;9803;0;0;0;0;4;0;0;0;4;12;7
9719;3;2,01E+12;3;5;15;4;2;1;3;CV-333;8;8;0;1;1;5;2;2;3;1;2;1;1;2;1;1;5;6;8;1;1;1;9;14;3;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;715364535;4390556387;127.303;Cob;3520;0;0;0;0;2;0;0;0;4;12;6
9721;3;2,01E+12;3;5;19;2;6;2;1;CV-550;3.9;3;9;1;1;5;3;2;3;3;2;1;1;1;1;1;7;7;8;1;4;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;61;60;NaN;1;4;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;717696716;4335085912;-8.653;Cob;12446;0;0;2;2;1;2;0;0;3;5;1
9722;3;2,01E+12;3;5;21;1;1;4;1;CV-500;24.5;24;5;0;1;4;3;2;3;3;2;1;1;1;1;1;7;7;8;1;5;1;9;14;3;1;3;NaN;1;NaN;NaN;;21;19;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;734035266;4347037321;-10.89;Cob;9819;1;0;0;1;1;0;1;1;1;1;1
9724;3;2,01E+12;3;5;16;5;3;1;2;CV-32;0.5;0;5;0;1;2;3;2;3;3;2;1;1;1;1;1;5;6;5;1;1;1;9;14;1;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;1;732099951;4381729.04;-19.267;Per;34650;0;0;1;1;2;1;0;0;3;15;6
9726;3;2,01E+12;3;5;16;5;3;1;2;CV-410;4.9;4;9;1;1;5;3;2;3;3;2;2;2;2;1;1;7;7;8;1;1;1;9;14;2;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;718317793;4369767015;25.361;Pri;31883;0;0;1;1;2;1;0;0;3;15;1
9729;3;2,01E+12;3;5;17;6;4;1;2;CV-35;68.4;68;4;0;1;5;2;3;3;1;2;1;1;1;1;1;7;7;8;1;1;1;1;14;3;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;670222583;4402906051;489.412;Cob;2012;0;0;1;1;2;0;0;0;3;19;1
9731;3;2,01E+12;3;5;21;3;1;1;1;CV-60;10.5;10;5;0;1;5;3;2;3;3;2;1;2;1;2;2;7;7;8;1;2;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;62;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;720174955;4307683747;183.606;Cob;9000;0;0;3;3;1;2;0;0;3;7;1
9733;3;2,01E+12;3;5;18;4;5;1;2;CV-42;0;0;0;1;3;6;3;2;3;1;2;2;2;1;2;1;4;4;3;1;1;1;9;14;1;2;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;723747985;4354934964;-10.971;Sec;11923;0;0;1;1;2;1;0;0;3;14;6
9741;3;2,01E+12;3;5;22;6;2;1;1;CV-36;1.2;1;2;0;1;2;2;2;3;3;2;2;2;1;1;1;7;7;5;3;5;4;9;8;1;1;3;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;62;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;716956003;4369481934;39.112;Pri;75417;0;1;1;2;1;1;0;1;2;22;1
9742;3;2,01E+12;3;5;20;3;7;3;1;CV-500;23.8;23;8;0;1;5;3;2;3;4;2;2;2;2;2;2;7;7;5;1;1;1;9;14;2;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;64;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;734430.12;4347599243;-10.656;Cob;9819;0;0;1;1;1;0;0;0;3;8;1
9743;3;2,01E+12;3;5;22;6;2;1;1;CV-410;3.2;3;2;0;1;5;3;2;3;4;2;2;2;1;2;1;7;7;8;1;3;1;9;14;3;1;1;NaN;1;NaN;NaN;;21;24;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;717250665;4371501753;31.957;Sec;25531;0;0;0;0;1;0;0;0;4;21;1
9744;3;2,01E+12;3;5;18;6;5;1;1;CV-33;3;3;0;0;1;2;3;2;3;4;2;2;2;1;2;1;7;7;8;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;64;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;721988711;4364608274;-0.925;Cob;22492;0;0;0;0;1;0;0;0;4;19;2
9746;3;2,01E+12;3;5;18;4;5;1;2;CV-400;4.7;4;7;1;1;5;2;2;3;3;2;1;2;1;2;2;5;1;8;1;1;1;9;13;1;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;1;723759962;4368014309;-2.521;Cob;24704;0;0;0;0;2;0;0;0;4;14;6
9748;3;2,01E+12;3;5;15;4;2;1;2;CV-585;2.8;2;8;1;1;5;2;2;3;3;2;1;1;2;2;1;7;7;8;1;1;1;2;14;1;1;1;NaN;2;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;706852042;4319083.46;214.861;Cob;4019;0;2;0;2;2;1;0;1;2;14;5
9750;3;2,01E+12;3;5;19;3;6;1;2;CV-35;33.8;33;8;0;1;2;3;2;3;3;2;2;2;1;2;1;7;7;8;1;1;1;9;8;1;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;699117456;4394195704;212.194;Per;11000;0;0;4;4;2;2;0;0;3;7;2
9754;3;2,01E+12;3;5;21;6;1;4;3;CV-35;13;13;0;1;1;2;2;2;3;1;2;2;2;1;1;1;7;7;5;1;1;1;9;8;3;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;3;4;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;2;1;2;661885067;4420024045;879.951;Per;76000;0;0;1;1;3;1;0;0;3;19;1
9756;3;2,01E+12;3;5;27;4;7;3;2;CV-333;9.8;9;8;1;1;5;3;2;3;3;2;1;1;1;1;1;1;1;8;1;1;1;9;14;3;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;716394723;4389111367;102.001;Cob;3520;0;0;1;1;2;0;0;0;3;12;7
9758;3;2,01E+12;3;5;27;1;7;3;2;CV-35;14;14;0;1;1;2;3;2;3;4;2;2;2;1;2;2;7;7;8;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;52;50;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;662386877;4419383786;895.429;Per;76000;0;0;0;0;2;0;0;0;4;23;1
